68cec3c8f122318379f71887|170339|组六1234567|50.0|{"SS0001":50.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:00
68cec3faf122318379f7189d|170339|861|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f7189e|170339|681|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f7189f|170339|168|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718a0|170339|816|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718a1|170339|836|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718a2|170339|386|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718a3|170339|638|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718a4|170339|368|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718a5|170339|683|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718a6|170339|863|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718a7|170339|916|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718a8|170339|196|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718a9|170339|169|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718aa|170339|961|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718ab|170339|691|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718ac|170339|619|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718ad|170339|926|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718ae|170339|629|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718af|170339|296|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718b0|170339|692|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718b1|170339|269|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718b2|170339|962|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718b3|170339|946|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718b4|170339|964|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718b5|170339|469|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718b6|170339|649|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718b7|170339|694|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718b8|170339|496|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718b9|170339|708|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718ba|170339|087|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718bb|170339|870|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718bc|170339|807|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718bd|170339|078|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718be|170339|780|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718bf|170339|817|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718c0|170339|187|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718c1|170339|781|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718c2|170339|178|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718c3|170339|871|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718c4|170339|718|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718c5|170339|728|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718c6|170339|278|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718c7|170339|287|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718c8|170339|782|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718c9|170339|872|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718ca|170339|827|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718cb|170339|378|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718cc|170339|837|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718cd|170339|738|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718ce|170339|873|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718cf|170339|783|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718d0|170339|387|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718d1|170339|478|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718d2|170339|847|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718d3|170339|487|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718d4|170339|748|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718d5|170339|784|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718d6|170339|874|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718d7|170339|097|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718d8|170339|790|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718d9|170339|709|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718da|170339|079|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718db|170339|970|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718dc|170339|907|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718dd|170339|279|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718de|170339|972|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718df|170339|927|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718e0|170339|729|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718e1|170339|297|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718e2|170339|792|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718e3|170339|479|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718e4|170339|974|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718e5|170339|794|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718e6|170339|497|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718e7|170339|749|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718e8|170339|947|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718e9|170339|089|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718ea|170339|890|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718eb|170339|980|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718ec|170339|809|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718ed|170339|098|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718ee|170339|908|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718ef|170339|981|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718f0|170339|189|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718f1|170339|198|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718f2|170339|918|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718f3|170339|819|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718f4|170339|891|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718f5|170339|289|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718f6|170339|298|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718f7|170339|892|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718f8|170339|829|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718f9|170339|928|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718fa|170339|982|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718fb|170339|938|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718fc|170339|389|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718fd|170339|893|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718fe|170339|983|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f718ff|170339|398|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f71900|170339|839|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f71901|170339|489|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f71902|170339|894|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f71903|170339|984|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f71904|170339|948|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f71905|170339|498|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3faf122318379f71906|170339|849|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:50
68cec3fbf122318379f71908|170339|506|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71909|170339|605|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7190a|170339|065|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7190b|170339|650|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7190c|170339|560|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7190d|170339|056|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7190e|170339|651|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7190f|170339|165|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71910|170339|615|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71911|170339|561|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71912|170339|156|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71913|170339|516|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71914|170339|256|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71915|170339|652|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71916|170339|625|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71917|170339|526|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71918|170339|265|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71919|170339|562|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7191a|170339|536|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7191b|170339|635|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7191c|170339|563|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7191d|170339|365|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7191e|170339|356|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7191f|170339|653|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71920|170339|507|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71921|170339|075|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71922|170339|570|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71923|170339|705|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71924|170339|750|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71925|170339|057|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71926|170339|572|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71927|170339|527|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71928|170339|725|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71929|170339|752|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7192a|170339|257|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7192b|170339|275|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7192c|170339|457|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7192d|170339|745|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7192e|170339|574|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7192f|170339|547|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71930|170339|475|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71931|170339|754|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71932|170339|850|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71933|170339|508|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71934|170339|580|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71935|170339|085|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71936|170339|058|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71937|170339|805|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71938|170339|581|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71939|170339|815|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7193a|170339|851|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7193b|170339|518|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7193c|170339|158|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7193d|170339|185|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7193e|170339|835|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7193f|170339|358|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71940|170339|538|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71941|170339|853|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71942|170339|583|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71943|170339|385|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71944|170339|584|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71945|170339|458|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71946|170339|485|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71947|170339|854|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71948|170339|845|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71949|170339|548|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7194a|170339|095|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7194b|170339|905|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7194c|170339|059|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7194d|170339|509|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7194e|170339|950|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7194f|170339|590|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71950|170339|592|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71951|170339|925|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71952|170339|529|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71953|170339|295|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71954|170339|952|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71955|170339|259|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71956|170339|954|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71957|170339|549|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71958|170339|594|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f71959|170339|945|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7195a|170339|495|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7195b|170339|459|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
68cec3fbf122318379f7195c|170339|706|8.0|{"SS0001":8.0}|{"SS0001":0.08,"xx01":0}|2025-09-20 23:10:51
